id;Краткое название;Полное наименование;Бренд;Электронная почта;Телефон;Факс;ОКВЭД;Бик;ИМНС;КПП;ОКПО;р/счет;кор/счет;ОГРН;ОГРН: Кто выдал;ОГРН: Номер;ОГРН: Дата;ОГРН: Адрес;ИНН;ИНН: Дата получения;ИНН: Место получения;Банк;ОКОПФ;Форма собственности;Отрасль
0CC2710A-0BC0-E511-81EF-005056807186;"ПАО ""ЛУКОЙЛ""";"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""НЕФТЯНАЯ КОМПАНИЯ ""ЛУКОЙЛ""";NULL;NULL;NULL;NULL;NULL;NULL;7708;770801001;NULL;NULL;NULL;1027700035769;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;NULL;NULL;NULL;7708004767;1993-10-06 21:00:00.000;Инспекция Федеральной налоговой службы № 8 по г. Москве;NULL;NULL;NULL;другая
56A2A50C-FB58-E811-80B9-005056807186;"ООО ""ГИЛБЕРТ ИНВЕСТ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГИЛБЕРТ ИНВЕСТ""";NULL;igUstimenko@gilbert-invest.ru;NULL;NULL;NULL;NULL;7722;772201001;NULL;NULL;NULL;1037739039260;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;NULL;NULL;NULL;7709335708;2018-01-10 21:00:00.000;Инспекция Федеральной налоговой службы № 22 по г.Москве;NULL;NULL;NULL;другая
766C9886-65E8-E211-81E2-005056807186;"ООО ""РеалКо""";"Общество с ограниченной ответственностью ""РеалКо""";NULL;NULL;NULL;NULL;NULL;NULL;7731;773101001;NULL;NULL;NULL;1077761888115;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;NULL;NULL;NULL;7702656075;2010-01-21 20:00:00.000;Инспекция Федеральной налоговой службы № 31 по г.Москве;NULL;808C146A-3B4B-E111-9F82-00155D003200;NULL;другая
D0A941CB-50C3-E511-81EF-005056807186;"ООО ""ОИФК""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОБЪЕДИНЕННАЯ ИНВЕСТИЦИОННО-ФИНАНСОВАЯ КОМПАНИЯ""";NULL;NULL;NULL;NULL;NULL;NULL;7731;773101001;NULL;NULL;NULL;1157746491352;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;NULL;NULL;NULL;7731284086;2015-06-01 21:00:00.000;Инспекция Федеральной налоговой службы № 31 по г.Москве;NULL;NULL;NULL;другая
40049BFD-62C3-E511-81EF-005056807186;"ГБУК МТ ""НОВАЯ ОПЕРА"" ИМ.Е.В.КОЛОБОВА";"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ КУЛЬТУРЫ ГОРОДА МОСКВЫ ""МОСКОВСКИЙ ТЕАТР ""НОВАЯ ОПЕРА"" ИМЕНИ Е.В.КОЛОБОВА""";NULL;NULL;NULL;NULL;NULL;NULL;7704;770401001;NULL;NULL;NULL;1027704016141;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;NULL;NULL;NULL;7704249283;2002-12-23 21:00:00.000;Инспекция Федеральной налоговой службы № 4 по г.Москве;NULL;NULL;NULL;другая
680B494F-E4CB-E511-81EF-005056807186;"Общество с ограниченной ответственностью "" Сенеж""";"Общество с ограниченной ответственностью "" СЕНЕЖ""";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7712036602;NULL;NULL;NULL;808C146A-3B4B-E111-9F82-00155D003200;NULL;другая
8CC7400D-E7CB-E511-81EF-005056807186;"Общество сограниченной ответственностью "" СЕНЕЖ-М""";"Общество с ограниченной ответственностью ""СЕНЕЖ-М""";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1027739427726;NULL;NULL;NULL;NULL;7712036602;NULL;NULL;NULL;NULL;NULL;другая
447DEDFB-40D5-E511-81EF-005056807186;"АО ""НЦЛСК ""АСТРОФИЗИКА""";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАЦИОНАЛЬНЫЙ ЦЕНТР ЛАЗЕРНЫХ СИСТЕМ И КОМПЛЕКСОВ""АСТРОФИЗИКА""";NULL;NULL;NULL;NULL;NULL;NULL;7733;773301001;NULL;NULL;NULL;1127747254744;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;NULL;NULL;NULL;7733826256;2012-12-16 21:00:00.000;Инспекция Федеральной налоговой службы № 33 по г.Москве;NULL;838C146A-3B4B-E111-9F82-00155D003200;NULL;другая
D106A378-41D5-E511-81EF-005056807186;"АО ""НЦЛСК ""АСТРОФИЗИКА""";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАЦИОНАЛЬНЫЙ ЦЕНТР ЛАЗЕРНЫХ СИСТЕМ И КОМПЛЕКСОВ""АСТРОФИЗИКА""";NULL;NULL;NULL;NULL;NULL;NULL;7733;773301001;NULL;NULL;NULL;1127747254744;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;NULL;NULL;NULL;7733826256;2012-12-16 21:00:00.000;Инспекция Федеральной налоговой службы № 33 по г.Москве;NULL;838C146A-3B4B-E111-9F82-00155D003200;NULL;другая
0C01E908-4FD5-E511-81EF-005056807186;МИИГАИК;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""МОСКОВСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ УНИВЕРСИТЕТ ГЕОДЕЗИИ И КАРТОГРАФИИ""";NULL;NULL;NULL;NULL;NULL;NULL;7701;770101001;NULL;NULL;NULL;1027700350699;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;NULL;NULL;NULL;7701012399;1992-09-03 21:00:00.000;Инспекция Федеральной налоговой службы № 1 по г.Москве;NULL;NULL;NULL;другая
74F836BC-5FD5-E511-81EF-005056807186;РГВИА;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""РОССИЙСКИЙ ГОСУДАРСТВЕННЫЙ ВОЕННО-ИСТОРИЧЕСКИЙ АРХИВ""";NULL;NULL;NULL;NULL;NULL;NULL;7701;770101001;NULL;NULL;NULL;1027739836519;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;NULL;NULL;NULL;7701110290;1993-09-06 21:00:00.000;Инспекция Федеральной налоговой службы № 1 по г.Москве;NULL;NULL;NULL;другая
C0E81188-E0D3-E511-81EF-005056807186;"ООО ""СТОУН ДЕВЕЛОПМЕНТ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТОУН ДЕВЕЛОПМЕНТ""";NULL;NULL;NULL;NULL;NULL;NULL;7705;770501001;NULL;NULL;NULL;5077746931609;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;NULL;NULL;NULL;7728624448;2013-03-06 21:00:00.000;Инспекция Федеральной налоговой службы № 5 по г. Москве;NULL;NULL;NULL;другая
D89898F8-19D6-E511-81EF-005056807186;"Общество с ограниченной ответственностью ""СПЕЦСТРОЙРЕСТАВРАЦИЯ""";"Общество с ограниченной ответственностью ""СПЕЦСТРОЙРЕСТАВРАЦИЯ""";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7710498986;NULL;NULL;NULL;808C146A-3B4B-E111-9F82-00155D003200;NULL;другая
890711E1-2FD6-E511-81EF-005056807186;"ООО ""ПИРИТ-99""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПИРИТ-99""";NULL;NULL;NULL;NULL;NULL;NULL;7701;770101001;NULL;NULL;NULL;1037739025081;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;NULL;NULL;NULL;7701207623;2004-11-04 21:00:00.000;Инспекция Федеральной налоговой службы № 1 по г.Москве;NULL;808C146A-3B4B-E111-9F82-00155D003200;NULL;другая
8A097318-3ED6-E511-81EF-005056807186;"ООО ""ВЕСТ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЕСТ""";NULL;NULL;NULL;NULL;NULL;NULL;7709;770901001;NULL;NULL;NULL;1027701020676;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;NULL;NULL;NULL;7701318549;2003-10-26 21:00:00.000;Инспекция Федеральной налоговой службы № 9 по г.Москве;NULL;NULL;NULL;другая
AFCFBD48-42D6-E511-81EF-005056807186;Местная религиозная организация Православный приход храма святых мучеников Флора и Лавра на Зацепе гор. Москвы Московской епархии Русской Православной Церкви (Московский Патриархат));Местная религиозная организация Православный приход храма святых мучеников Флора и Лавра на Зацепе гор. Москвы Московской епархии Русской Православной Церкви (Московский Патриархат);NULL;NULL;NULL;NULL;NULL;NULL;7705;770501001;NULL;NULL;NULL;1027739177267;Управление Федеральной налоговой службы по г.Москве;NULL;NULL;NULL;7705040990;1992-01-29 21:00:00.000;Инспекция Федеральной налоговой службы № 5 по г. Москве;NULL;NULL;NULL;другая
15B2AA2C-CFD6-E511-81EF-005056807186;"ФГУП ""ФТ-ЦЕНТР""";"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ФЕДЕРАЛЬНЫЙ КОМПЬЮТЕРНЫЙ ЦЕНТР ФОНДОВЫХ И ТОВАРНЫХ ИНФОРМАЦИОННЫХ ТЕХНОЛОГИЙ (ФТ-ЦЕНТР)""";NULL;aspect57@mail.ru;NULL;NULL;NULL;NULL;7705;770501001;NULL;NULL;NULL;1027739401271;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;NULL;NULL;NULL;7709007859;2014-11-23 21:00:00.000;Инспекция Федеральной налоговой службы № 5 по г. Москве;NULL;E03883FE-F397-E011-9FF4-000C29D12628;NULL;другая
9EB3ABA8-D0D6-E511-81EF-005056807186;"ФГУП ""ФТ-ЦЕНТР""";"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ФЕДЕРАЛЬНЫЙ КОМПЬЮТЕРНЫЙ ЦЕНТР ФОНДОВЫХ И ТОВАРНЫХ ИНФОРМАЦИОННЫХ ТЕХНОЛОГИЙ (ФТ-ЦЕНТР)""";NULL;aspect57@mail.ru;NULL;NULL;NULL;NULL;7705;770501001;NULL;NULL;NULL;1027739401271;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;NULL;NULL;NULL;7709007859;2014-11-23 21:00:00.000;Инспекция Федеральной налоговой службы № 5 по г. Москве;NULL;E03883FE-F397-E011-9FF4-000C29D12628;NULL;другая
8E6E523E-DED3-E511-81EF-005056807186;"ООО ""ЗОЛОТАЯ ОРДА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗОЛОТАЯ ОРДА""";NULL;NULL;NULL;NULL;NULL;NULL;7706;770601001;13196329;NULL;NULL;1127747068668;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;NULL;NULL;NULL;7706783356;2012-10-21 21:00:00.000;Инспекция Федеральной налоговой службы № 6 по г. Москве;NULL;NULL;NULL;другая
BCA25251-DDD6-E511-81EF-005056807186;ФАУ МО РФ ЦСКА;"ФЕДЕРАЛЬНОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ МИНИСТЕРСТВА ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ ""ЦЕНТРАЛЬНЫЙ СПОРТИВНЫЙ КЛУБ АРМИИ""";NULL;pravo01@mail.ru;NULL;+7-495-613-73-63;NULL;NULL;7714;771401001;NULL;NULL;NULL;1037714063078;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;1037714063078;NULL;NULL;7714317863;2003-08-04 21:00:00.000;Инспекция Федеральной налоговой службы № 14 по г.Москве;NULL;F03883FE-F397-E011-9FF4-000C29D12628;NULL;другая
2E6C0B20-DFD6-E511-81EF-005056807186;Фонд имущества Ленинградской области;"Государственное предприятие Ленинградской области ""Фонд имущества Ленинградской области""";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1124703000487;NULL;NULL;NULL;NULL;4703126082;NULL;NULL;NULL;808C146A-3B4B-E111-9F82-00155D003200;NULL;другая
B0D99335-C2D3-E511-81EF-005056807186;"Общество с ограниченной ответственностью ""Технотест""";"Общество с ограниченной ответственностью ""Технотест""";NULL;tplast08@mail.ru;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1087746735889;NULL;NULL;NULL;NULL;7726598016;NULL;NULL;NULL;NULL;NULL;другая
33E417DC-B0D3-E511-81EF-005056807186;"ООО ""ЭКОБАУ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭКОБАУ""";NULL;ecobau@ecobau.ru;NULL;NULL;NULL;NULL;7745;774501001;NULL;NULL;NULL;1027739487258;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;NULL;NULL;NULL;7702310165;2014-06-22 21:00:00.000;Межрайонная инспекция Федеральной налоговой службы № 45 по г.Москве;NULL;808C146A-3B4B-E111-9F82-00155D003200;NULL;другая
27060A5F-9ED7-E511-81EF-005056807186;"ООО ""СТОЛИЧНЫЙ ПРОЕКТ - КМ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТОЛИЧНЫЙ ПРОЕКТ - КМ""";NULL;NULL;NULL;NULL;NULL;NULL;7707;770701001;NULL;NULL;NULL;1087746790944;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;NULL;NULL;NULL;7703669479;2008-09-29 21:00:00.000;Инспекция Федеральной налоговой службы № 7 по г. Москве;NULL;808C146A-3B4B-E111-9F82-00155D003200;NULL;другая
18850645-E2CF-E511-81EF-005056807186;"ООО ""АРМ ЭСТРЕЙЯ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРХИТЕКТУРНО-РЕСТАВРАЦИОННАЯ МАСТЕРСКАЯ ЭСТРЕЙЯ""";NULL;arc-modern@inbox.ru;NULL;NULL;NULL;NULL;7713;771301001;NULL;NULL;NULL;1147746434725;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;NULL;NULL;NULL;7713787432;2014-04-17 21:00:00.000;Инспекция Федеральной налоговой службы № 13 по г.Москве;NULL;808C146A-3B4B-E111-9F82-00155D003200;NULL;другая
1AB73FCB-80D1-E511-81EF-005056807186;"ООО ""МОСКАПСТРОЙ""";"Общество с ограниченной ответственностью ""МОСКАПСТРОЙ""";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1067746578570;NULL;NULL;NULL;NULL;7718585581;NULL;NULL;NULL;808C146A-3B4B-E111-9F82-00155D003200;NULL;другая
54C691BB-78D1-E511-81EF-005056807186;"ФГБУ ""НЦЭСМП"" МИНЗДРАВА РОССИИ";"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""НАУЧНЫЙ ЦЕНТР ЭКСПЕРТИЗЫ СРЕДСТВ МЕДИЦИНСКОГО ПРИМЕНЕНИЯ"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ";NULL;NULL;NULL;NULL;NULL;NULL;7707;770701001;NULL;NULL;NULL;1027700070903;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;NULL;NULL;NULL;7707306652;2002-06-19 21:00:00.000;Инспекция Федеральной налоговой службы № 7 по г. Москве;NULL;27903404-05A4-E111-8681-02BF0A7F2538;NULL;другая
